episode,state,action,agent_rule,env_rule,episode_return
22,"((0, 1, 2), 1, 0)",3,1,2,21
22,"((2, 3, 1), 2, 1)",2,2,2,22
22,"((2, 3, 0), 2, 2)",1,2,1,23
22,"((1, 3, 0), 1, 3)",3,1,1,24
22,"((2, 3, 0), 0, 0)",1,0,1,23
22,"((0, 3, 2), 2, 0)",0,2,1,22
22,"((0, 2, 1), 0, 0)",0,0,1,21
22,"((1, 0, 3), 1, 1)",2,1,1,22
22,"((0, 1, 2), 1, 2)",0,1,1,23
22,"((0, 2, 3), 1, 3)",1,1,2,24
22,"((0, 2, 1), 1, 0)",2,1,2,23
22,"((3, 0, 1), 2, 1)",1,2,2,24
22,"((3, 2, 0), 2, 2)",1,2,0,25
22,"((2, 1, 0), 1, 0)",2,1,0,24
22,"((2, 1, 0), 2, 0)",0,2,0,23
22,"((0, 2, 1), 0, 1)",2,0,0,24
22,"((0, 3, 2), 0, 2)",0,0,1,25
22,"((3, 0, 1), 0, 0)",0,0,1,24
22,"((2, 1, 3), 1, 1)",0,1,1,25
22,"((1, 3, 2), 1, 2)",1,1,1,26
22,"((0, 2, 3), 1, 3)",3,1,2,27
22,"((0, 3, 1), 2, 4)",3,2,1,28
22,"((2, 0, 3), 2, 0)",1,2,1,27
22,"((0, 3, 1), 0, 0)",2,0,1,26
22,"((0, 2, 1), 2, 0)",1,2,1,25
22,"((2, 0, 1), 0, 0)",0,0,1,24
22,"((3, 2, 0), 1, 1)",0,1,1,25
22,"((0, 2, 1), 1, 2)",2,1,1,26
22,"((3, 2, 1), 1, 3)",2,1,1,27
22,"((3, 1, 0), 3, 0)",0,3,1,26
22,"((1, 2, 0), 0, 0)",3,0,1,25
22,"((0, 2, 3), 1, 1)",2,1,1,26
22,"((3, 2, 0), 1, 2)",2,1,1,27
22,"((2, 3, 0), 1, 3)",2,1,0,28
22,"((2, 0, 1), 1, 0)",3,1,0,27
22,"((3, 0, 1), 2, 0)",1,2,0,26
22,"((0, 3, 1), 3, 0)",2,3,0,25
22,"((1, 3, 2), 1, 0)",3,1,0,24
22,"((0, 1, 2), 0, 1)",1,0,0,25
22,"((3, 2, 0), 0, 2)",0,0,2,26
22,"((0, 2, 1), 3, 0)",1,3,2,25
22,"((1, 3, 2), 0, 0)",0,0,2,24
22,"((0, 2, 3), 1, 0)",3,1,2,23
22,"((0, 1, 3), 2, 1)",3,2,2,24
22,"((2, 1, 0), 2, 2)",3,2,0,25
22,"((3, 2, 0), 2, 0)",0,2,0,24
22,"((3, 0, 1), 0, 1)",3,0,0,25
22,"((0, 1, 3), 0, 2)",3,0,2,26
22,"((1, 2, 0), 1, 0)",1,1,2,25
22,"((2, 1, 3), 0, 0)",1,0,2,24
22,"((2, 3, 1), 1, 0)",1,1,2,23
22,"((2, 0, 1), 2, 1)",1,2,2,24
22,"((0, 1, 3), 2, 2)",1,2,1,25
22,"((2, 1, 3), 2, 0)",3,2,1,24
22,"((0, 3, 1), 1, 1)",1,1,1,25
22,"((3, 0, 2), 1, 2)",3,1,2,26
22,"((3, 0, 1), 1, 0)",0,1,2,25
22,"((2, 1, 3), 0, 0)",3,0,2,24
22,"((2, 3, 1), 1, 0)",1,1,2,23
22,"((1, 0, 3), 2, 1)",1,2,2,24
22,"((3, 1, 2), 2, 2)",3,2,2,25
22,"((0, 1, 2), 2, 3)",2,2,0,26
23,"((2, 0, 1), 2, 0)",2,2,1,-1
23,"((1, 2, 0), 3, 0)",3,3,1,-2
23,"((3, 1, 0), 1, 1)",2,1,1,-1
23,"((3, 0, 2), 1, 2)",1,1,1,0
23,"((0, 3, 1), 1, 3)",0,1,0,1
23,"((0, 3, 2), 0, 4)",0,0,1,2
23,"((2, 1, 0), 3, 0)",1,3,1,1
23,"((3, 2, 1), 1, 1)",1,1,1,2
23,"((0, 3, 1), 1, 2)",2,1,1,3
23,"((2, 1, 0), 1, 3)",3,1,0,4
23,"((2, 0, 3), 3, 0)",3,3,0,3
23,"((2, 3, 0), 1, 0)",0,1,0,2
23,"((3, 2, 1), 0, 1)",2,0,0,3
23,"((1, 3, 2), 0, 2)",3,0,0,4
23,"((2, 0, 3), 0, 3)",1,0,1,5
23,"((0, 2, 1), 0, 0)",2,0,1,4
23,"((1, 2, 0), 1, 1)",2,1,1,5
23,"((3, 2, 0), 1, 2)",2,1,2,6
23,"((1, 0, 3), 1, 0)",2,1,2,5
23,"((2, 0, 3), 0, 0)",1,0,2,4
23,"((1, 3, 0), 2, 1)",3,2,2,5
23,"((1, 2, 3), 2, 2)",0,2,2,6
23,"((2, 0, 3), 2, 3)",3,2,1,7
23,"((3, 0, 2), 2, 0)",3,2,1,6
23,"((3, 2, 0), 3, 0)",1,3,1,5
23,"((0, 3, 1), 1, 1)",2,1,1,6
23,"((1, 0, 3), 1, 2)",3,1,1,7
23,"((2, 0, 3), 2, 0)",3,2,1,6
23,"((1, 2, 3), 0, 0)",2,0,1,5
23,"((3, 1, 0), 1, 1)",2,1,1,6
23,"((1, 3, 2), 1, 2)",1,1,1,7
23,"((2, 1, 3), 1, 3)",3,1,1,8
23,"((1, 0, 3), 1, 4)",1,1,0,9
23,"((3, 0, 1), 3, 0)",2,3,0,8
23,"((0, 1, 2), 2, 0)",1,2,0,7
23,"((1, 2, 0), 1, 0)",1,1,0,6
23,"((0, 3, 2), 0, 1)",1,0,0,7
23,"((3, 2, 1), 0, 2)",0,0,2,8
23,"((0, 3, 2), 0, 0)",3,0,2,7
23,"((2, 0, 3), 1, 0)",3,1,2,6
23,"((0, 1, 3), 2, 1)",3,2,2,7
23,"((1, 0, 3), 2, 2)",3,2,2,8
23,"((0, 3, 1), 2, 3)",3,2,2,9
23,"((3, 2, 0), 3, 0)",2,3,2,8
23,"((1, 3, 0), 1, 0)",2,1,2,7
23,"((0, 3, 2), 2, 1)",0,2,2,8
23,"((1, 3, 2), 2, 2)",2,2,2,9
23,"((1, 2, 0), 2, 3)",2,2,2,10
23,"((2, 3, 1), 2, 4)",0,2,0,11
23,"((2, 3, 1), 1, 0)",3,1,0,10
23,"((2, 3, 1), 2, 0)",1,2,0,9
23,"((0, 3, 1), 1, 0)",3,1,0,8
23,"((0, 1, 2), 2, 0)",1,2,0,7
23,"((0, 1, 3), 1, 0)",1,1,0,6
23,"((3, 2, 1), 2, 0)",3,2,0,5
23,"((2, 0, 1), 1, 0)",2,1,0,4
23,"((2, 0, 1), 2, 0)",1,2,0,3
23,"((0, 3, 1), 2, 0)",1,2,0,2
23,"((0, 2, 1), 1, 0)",3,1,0,1
23,"((1, 3, 2), 2, 0)",1,2,0,0
23,"((1, 0, 3), 1, 0)",3,1,0,-1
23,"((1, 3, 2), 0, 1)",1,0,0,0
23,"((2, 0, 3), 0, 2)",1,0,0,1
23,"((2, 0, 1), 0, 3)",2,0,2,2
23,"((0, 2, 1), 2, 4)",1,2,0,3
23,"((3, 2, 0), 1, 0)",2,1,0,2
23,"((0, 2, 1), 2, 0)",0,2,0,1
23,"((3, 1, 2), 0, 1)",0,0,0,2
23,"((1, 0, 3), 0, 2)",3,0,0,3
23,"((1, 2, 3), 0, 3)",1,0,0,4
23,"((0, 2, 3), 3, 0)",0,3,0,3
23,"((0, 2, 1), 1, 0)",2,1,0,2
23,"((2, 0, 1), 2, 0)",1,2,0,1
23,"((1, 0, 3), 2, 0)",1,2,0,0
23,"((0, 1, 2), 0, 1)",1,0,0,1
23,"((0, 3, 2), 0, 2)",0,0,0,2
23,"((0, 3, 1), 0, 3)",0,0,0,3
23,"((3, 1, 2), 0, 4)",0,0,2,4
23,"((1, 3, 2), 1, 0)",1,1,2,3
23,"((3, 2, 1), 0, 0)",1,0,2,2
23,"((1, 0, 3), 1, 0)",2,1,2,1
23,"((3, 1, 0), 0, 0)",1,0,2,0
23,"((2, 3, 0), 2, 1)",0,2,2,1
23,"((2, 3, 1), 2, 2)",0,2,2,2
23,"((0, 2, 1), 0, 0)",2,0,2,1
23,"((0, 1, 2), 1, 0)",2,1,2,0
23,"((0, 1, 3), 2, 1)",2,2,2,1
23,"((0, 2, 1), 2, 2)",3,2,2,2
23,"((1, 3, 2), 2, 3)",1,2,2,3
23,"((2, 3, 0), 0, 0)",1,0,2,2
23,"((2, 0, 1), 2, 1)",0,2,2,3
23,"((3, 0, 2), 2, 2)",1,2,2,4
23,"((3, 0, 2), 2, 3)",2,2,2,5
23,"((1, 3, 2), 1, 0)",0,1,2,4
23,"((0, 1, 2), 0, 0)",1,0,2,3
23,"((2, 1, 3), 1, 0)",1,1,2,2
23,"((1, 3, 2), 0, 0)",2,0,2,1
23,"((0, 1, 3), 1, 0)",3,1,2,0
23,"((1, 3, 2), 2, 1)",3,2,2,1
23,"((3, 0, 1), 2, 2)",2,2,2,2
23,"((3, 0, 1), 2, 3)",1,2,1,3
23,"((0, 1, 2), 3, 0)",2,3,1,2
23,"((2, 0, 1), 0, 0)",0,0,1,1
23,"((1, 0, 3), 1, 1)",0,1,1,2
23,"((3, 2, 1), 1, 2)",0,1,1,3
23,"((2, 0, 1), 1, 3)",2,1,1,4
23,"((0, 1, 2), 3, 0)",3,3,1,3
23,"((1, 0, 2), 0, 0)",0,0,1,2
23,"((2, 0, 1), 2, 0)",2,2,1,1
23,"((2, 3, 1), 1, 1)",0,1,1,2
23,"((2, 1, 0), 1, 2)",3,1,2,3
23,"((0, 3, 2), 2, 3)",0,2,0,4
23,"((2, 1, 0), 0, 4)",0,0,2,5
23,"((3, 0, 1), 1, 0)",1,1,2,4
23,"((3, 1, 2), 0, 0)",3,0,2,3
23,"((0, 3, 2), 1, 0)",1,1,2,2
23,"((0, 1, 3), 0, 0)",0,0,2,1
23,"((0, 1, 3), 2, 1)",3,2,2,2
23,"((1, 0, 2), 2, 2)",3,2,2,3
23,"((3, 0, 2), 0, 0)",1,0,2,2
23,"((1, 3, 2), 1, 0)",0,1,2,1
23,"((2, 3, 0), 0, 0)",1,0,2,0
23,"((1, 2, 3), 2, 1)",0,2,2,1
23,"((1, 2, 0), 2, 2)",3,2,0,2
23,"((2, 3, 0), 2, 0)",0,2,0,1
23,"((1, 3, 2), 1, 0)",3,1,0,0
23,"((0, 3, 1), 0, 1)",1,0,0,1
23,"((2, 1, 3), 0, 2)",0,0,0,2
23,"((2, 1, 0), 0, 3)",2,0,0,3
23,"((2, 3, 0), 0, 4)",2,0,1,4
23,"((2, 1, 3), 1, 5)",3,1,2,5
23,"((2, 3, 1), 3, 0)",0,3,2,4
23,"((0, 2, 1), 2, 1)",1,2,2,5
23,"((3, 0, 2), 2, 2)",1,2,1,6
23,"((1, 2, 3), 2, 0)",2,2,1,5
23,"((2, 1, 3), 1, 1)",2,1,1,6
23,"((3, 1, 0), 1, 2)",1,1,0,7
23,"((1, 2, 3), 1, 0)",1,1,0,6
23,"((0, 3, 2), 2, 0)",3,2,0,5
23,"((3, 0, 2), 0, 1)",0,0,0,6
23,"((1, 3, 2), 0, 2)",3,0,1,7
23,"((2, 0, 1), 0, 0)",1,0,1,6
23,"((1, 2, 0), 1, 1)",0,1,1,7
23,"((3, 0, 1), 1, 2)",2,1,1,8
23,"((0, 1, 2), 1, 3)",0,1,2,9
23,"((3, 0, 2), 1, 0)",1,1,2,8
23,"((2, 3, 0), 2, 1)",2,2,2,9
23,"((2, 1, 0), 2, 2)",0,2,1,10
23,"((2, 3, 1), 2, 0)",0,2,1,9
23,"((1, 3, 2), 1, 1)",3,1,1,10
23,"((1, 0, 3), 1, 2)",3,1,1,11
23,"((2, 1, 3), 1, 3)",0,1,0,12
23,"((0, 1, 2), 1, 0)",1,1,0,11
23,"((2, 1, 0), 2, 0)",2,2,0,10
23,"((3, 1, 0), 0, 1)",2,0,0,11
23,"((3, 0, 1), 0, 2)",3,0,0,12
23,"((1, 2, 3), 0, 3)",3,0,1,13
23,"((3, 2, 0), 0, 0)",1,0,1,12
23,"((0, 3, 1), 1, 1)",2,1,1,13
23,"((1, 2, 0), 1, 2)",3,1,1,14
23,"((2, 1, 0), 1, 3)",2,1,2,15
23,"((1, 0, 2), 1, 0)",1,1,2,14
23,"((2, 1, 0), 0, 0)",1,0,2,13
23,"((0, 1, 2), 1, 0)",1,1,2,12
23,"((1, 0, 3), 2, 1)",2,2,2,13
23,"((0, 1, 3), 3, 0)",2,3,2,12
23,"((0, 1, 3), 0, 0)",0,0,2,11
23,"((0, 3, 1), 2, 1)",3,2,2,12
23,"((1, 3, 0), 2, 2)",1,2,2,13
23,"((2, 0, 1), 1, 0)",3,1,2,12
23,"((1, 3, 0), 2, 1)",1,2,2,13
23,"((2, 3, 1), 2, 2)",0,2,0,14
23,"((1, 0, 3), 0, 3)",2,0,0,15
23,"((3, 2, 1), 3, 0)",2,3,0,14
23,"((1, 3, 0), 0, 1)",3,0,0,15
23,"((3, 0, 1), 0, 2)",1,0,0,16
23,"((0, 3, 1), 0, 3)",3,0,2,17
23,"((1, 3, 0), 0, 0)",0,0,2,16
23,"((0, 1, 2), 2, 1)",0,2,2,17
23,"((3, 2, 1), 2, 2)",2,2,2,18
23,"((1, 3, 2), 2, 3)",1,2,1,19
23,"((3, 1, 0), 0, 0)",1,0,1,18
23,"((1, 2, 0), 2, 0)",0,2,1,17
23,"((1, 2, 3), 1, 1)",2,1,1,18
23,"((0, 2, 3), 1, 2)",2,1,1,19
23,"((0, 2, 1), 1, 3)",2,1,2,20
23,"((2, 3, 0), 1, 0)",2,1,2,19
23,"((3, 0, 2), 0, 0)",2,0,2,18
23,"((3, 0, 2), 1, 0)",0,1,2,17
23,"((2, 3, 1), 2, 1)",2,2,2,18
23,"((1, 2, 3), 2, 2)",1,2,2,19
23,"((2, 1, 0), 2, 3)",3,2,2,20
23,"((1, 2, 3), 0, 0)",2,0,2,19
23,"((3, 2, 0), 1, 0)",2,1,2,18
23,"((0, 3, 2), 2, 1)",0,2,2,19
23,"((0, 1, 3), 2, 2)",2,2,2,20
23,"((1, 3, 0), 2, 3)",3,2,2,21
23,"((1, 0, 2), 3, 0)",2,3,2,20
23,"((3, 2, 0), 0, 0)",1,0,2,19
23,"((3, 1, 0), 1, 0)",2,1,2,18
23,"((2, 0, 3), 2, 1)",0,2,2,19
23,"((1, 2, 3), 2, 2)",3,2,1,20
23,"((1, 2, 3), 2, 0)",3,2,1,19
23,"((3, 0, 2), 1, 1)",2,1,1,20
23,"((1, 0, 3), 1, 2)",0,1,2,21
23,"((3, 1, 0), 1, 0)",0,1,2,20
23,"((2, 3, 0), 2, 1)",0,2,2,21
23,"((0, 1, 2), 2, 2)",0,2,2,22
23,"((0, 1, 2), 2, 3)",2,2,0,23
23,"((3, 1, 2), 1, 0)",1,1,0,22
23,"((1, 0, 2), 0, 1)",3,0,0,23
23,"((0, 3, 2), 0, 2)",1,0,0,24
23,"((1, 3, 2), 0, 3)",0,0,0,25
23,"((0, 3, 1), 0, 4)",1,0,2,26
23,"((0, 1, 3), 1, 0)",3,1,2,25
23,"((1, 2, 3), 2, 1)",3,2,2,26
23,"((0, 1, 3), 2, 2)",3,2,2,27
23,"((1, 2, 3), 2, 3)",3,2,1,28
23,"((1, 2, 3), 3, 0)",0,3,1,27
23,"((0, 1, 3), 2, 0)",3,2,1,26
23,"((2, 3, 0), 0, 0)",0,0,1,25
23,"((3, 2, 0), 2, 0)",0,2,1,24
23,"((2, 0, 3), 0, 0)",3,0,1,23
23,"((1, 0, 2), 2, 0)",3,2,1,22
23,"((2, 1, 3), 0, 0)",1,0,1,21
23,"((3, 0, 2), 1, 1)",1,1,1,22
23,"((3, 0, 1), 1, 2)",0,1,1,23
23,"((3, 2, 0), 1, 3)",0,1,0,24
23,"((3, 0, 1), 0, 4)",3,0,1,25
23,"((2, 1, 3), 2, 0)",1,2,1,24
23,"((3, 1, 0), 3, 0)",0,3,1,23
23,"((1, 0, 3), 0, 0)",3,0,1,22
23,"((2, 3, 1), 1, 1)",0,1,1,23
23,"((3, 2, 1), 1, 2)",3,1,1,24
23,"((2, 0, 1), 1, 3)",2,1,1,25
23,"((3, 1, 0), 0, 0)",2,0,1,24
23,"((0, 2, 3), 2, 0)",0,2,1,23
23,"((3, 1, 0), 0, 0)",0,0,1,22
23,"((0, 3, 2), 2, 0)",0,2,1,21
23,"((0, 2, 3), 0, 0)",0,0,1,20
23,"((3, 1, 0), 2, 0)",3,2,1,19
23,"((2, 1, 0), 0, 0)",3,0,1,18
23,"((0, 1, 2), 1, 1)",1,1,1,19
23,"((0, 1, 2), 1, 2)",1,1,1,20
23,"((1, 0, 2), 1, 3)",1,1,2,21
23,"((1, 0, 2), 2, 4)",2,2,2,22
23,"((2, 1, 0), 0, 0)",1,0,2,21
23,"((3, 1, 0), 1, 0)",1,1,2,20
23,"((1, 0, 3), 2, 1)",0,2,2,21
23,"((3, 1, 0), 2, 2)",3,2,2,22
24,"((0, 1, 3), 3, 0)",2,3,2,-1
24,"((0, 2, 1), 2, 1)",3,2,2,0
24,"((0, 3, 2), 2, 2)",1,2,2,1
24,"((0, 1, 3), 2, 3)",2,2,0,2
24,"((3, 0, 2), 0, 4)",0,0,0,3
24,"((3, 1, 0), 1, 0)",0,1,0,2
24,"((2, 0, 1), 2, 0)",0,2,0,1
24,"((1, 2, 3), 1, 0)",0,1,0,0
24,"((2, 3, 0), 2, 0)",3,2,0,-1
24,"((0, 1, 2), 1, 0)",3,1,0,-2
24,"((2, 0, 3), 2, 0)",2,2,0,-3
24,"((3, 1, 2), 0, 1)",2,0,0,-2
24,"((1, 2, 0), 0, 2)",3,0,0,-1
24,"((3, 2, 0), 0, 3)",1,0,2,0
24,"((0, 3, 1), 1, 0)",2,1,2,-1
24,"((2, 1, 0), 0, 0)",0,0,2,-2
24,"((0, 1, 2), 1, 0)",1,1,2,-3
24,"((2, 1, 0), 2, 1)",2,2,2,-2
24,"((0, 2, 3), 2, 2)",0,2,1,-1
24,"((2, 3, 0), 2, 0)",3,2,1,-2
24,"((0, 3, 2), 1, 1)",3,1,1,-1
24,"((0, 2, 3), 1, 2)",3,1,1,0
24,"((3, 2, 0), 1, 3)",2,1,1,1
24,"((3, 0, 2), 0, 0)",3,0,1,0
24,"((0, 1, 2), 1, 1)",0,1,1,1
24,"((2, 1, 0), 1, 2)",1,1,1,2
24,"((0, 1, 2), 2, 0)",0,2,1,1
24,"((2, 0, 1), 1, 1)",1,1,1,2
24,"((2, 1, 0), 1, 2)",0,1,2,3
24,"((1, 3, 2), 2, 3)",0,2,1,4
24,"((0, 1, 2), 0, 0)",1,0,1,3
24,"((1, 0, 3), 1, 1)",1,1,1,4
24,"((0, 3, 2), 1, 2)",0,1,1,5
24,"((2, 0, 3), 1, 3)",3,1,2,6
24,"((0, 2, 3), 2, 4)",3,2,2,7
24,"((1, 3, 2), 0, 0)",0,0,2,6
24,"((0, 1, 3), 1, 0)",3,1,2,5
24,"((0, 1, 2), 2, 1)",3,2,2,6
24,"((1, 2, 0), 2, 2)",2,2,2,7
24,"((1, 0, 2), 1, 0)",2,1,2,6
24,"((0, 2, 3), 0, 0)",1,0,2,5
24,"((1, 3, 0), 2, 1)",3,2,2,6
24,"((1, 0, 2), 2, 2)",0,2,1,7
24,"((3, 1, 0), 1, 3)",0,1,0,8
24,"((0, 2, 1), 1, 0)",1,1,0,7
24,"((2, 1, 0), 2, 0)",1,2,0,6
24,"((2, 0, 3), 0, 1)",2,0,0,7
24,"((2, 0, 1), 0, 2)",2,0,0,8
24,"((3, 0, 1), 1, 0)",0,1,0,7
24,"((1, 2, 3), 0, 1)",3,0,0,8
24,"((3, 0, 1), 0, 2)",1,0,0,9
24,"((1, 0, 2), 3, 0)",2,3,0,8
24,"((0, 1, 3), 0, 1)",1,0,0,9
24,"((0, 1, 3), 0, 2)",0,0,1,10
24,"((3, 2, 0), 0, 0)",0,0,1,9
24,"((3, 1, 2), 1, 1)",2,1,1,10
24,"((3, 1, 2), 1, 2)",1,1,2,11
24,"((3, 0, 2), 1, 0)",1,1,2,10
24,"((1, 2, 0), 2, 1)",2,2,2,11
24,"((2, 3, 0), 2, 2)",0,2,0,12
24,"((2, 0, 1), 1, 0)",3,1,0,11
24,"((3, 1, 2), 2, 0)",1,2,0,10
24,"((0, 2, 1), 1, 0)",1,1,0,9
24,"((3, 2, 1), 2, 0)",1,2,0,8
24,"((0, 1, 3), 1, 0)",2,1,0,7
24,"((1, 0, 3), 2, 0)",3,2,0,6
24,"((2, 0, 3), 0, 1)",1,0,0,7
24,"((0, 1, 2), 0, 2)",2,0,2,8
24,"((1, 2, 3), 0, 0)",0,0,2,7
24,"((2, 0, 1), 1, 0)",2,1,2,6
24,"((0, 2, 3), 2, 1)",1,2,2,7
24,"((0, 2, 1), 2, 2)",3,2,1,8
24,"((1, 3, 0), 2, 0)",1,2,1,7
24,"((0, 1, 2), 0, 0)",1,0,1,6
24,"((2, 1, 3), 1, 1)",1,1,1,7
24,"((2, 0, 3), 1, 2)",1,1,1,8
24,"((3, 0, 1), 2, 0)",3,2,1,7
24,"((1, 0, 3), 0, 0)",3,0,1,6
24,"((2, 1, 0), 1, 1)",0,1,1,7
24,"((0, 3, 2), 1, 2)",1,1,1,8
24,"((1, 3, 0), 1, 3)",3,1,2,9
24,"((2, 0, 3), 3, 0)",2,3,2,8
24,"((3, 1, 0), 1, 0)",0,1,2,7
24,"((1, 0, 2), 2, 1)",0,2,2,8
24,"((1, 0, 2), 2, 2)",2,2,1,9
24,"((1, 2, 3), 1, 3)",0,1,1,10
24,"((0, 2, 3), 0, 0)",1,0,1,9
24,"((3, 1, 0), 2, 0)",3,2,1,8
24,"((3, 2, 0), 0, 0)",3,0,1,7
24,"((0, 2, 1), 1, 1)",2,1,1,8
24,"((0, 2, 1), 1, 2)",2,1,1,9
24,"((3, 1, 0), 1, 3)",2,1,2,10
24,"((1, 0, 2), 3, 0)",2,3,2,9
24,"((2, 1, 0), 0, 0)",1,0,2,8
24,"((0, 3, 2), 1, 0)",1,1,2,7
24,"((2, 0, 1), 0, 0)",0,0,2,6
24,"((1, 0, 3), 1, 0)",0,1,2,5
24,"((2, 3, 0), 0, 0)",1,0,2,4
24,"((3, 2, 1), 2, 1)",0,2,2,5
24,"((3, 2, 0), 2, 2)",1,2,0,6
24,"((1, 0, 2), 1, 0)",2,1,0,5
24,"((2, 0, 1), 0, 1)",1,0,0,6
24,"((3, 1, 2), 0, 2)",2,0,2,7
24,"((3, 0, 2), 0, 0)",3,0,2,6
24,"((1, 0, 3), 1, 0)",0,1,2,5
24,"((1, 2, 3), 0, 0)",1,0,2,4
24,"((0, 1, 2), 1, 0)",2,1,2,3
24,"((0, 1, 3), 2, 1)",2,2,2,4
24,"((2, 0, 3), 0, 0)",0,0,2,3
24,"((0, 1, 2), 2, 1)",3,2,2,4
24,"((3, 1, 2), 2, 2)",2,2,1,5
24,"((0, 1, 3), 2, 0)",2,2,1,4
24,"((2, 1, 3), 0, 0)",0,0,1,3
24,"((3, 1, 0), 1, 1)",1,1,1,4
24,"((1, 3, 0), 1, 2)",1,1,0,5
24,"((3, 2, 0), 1, 0)",3,1,0,4
24,"((0, 3, 1), 2, 0)",0,2,0,3
24,"((0, 2, 1), 1, 0)",3,1,0,2
24,"((1, 2, 0), 2, 0)",1,2,0,1
24,"((2, 0, 1), 1, 0)",2,1,0,0
24,"((0, 1, 3), 2, 0)",1,2,0,-1
24,"((2, 0, 1), 0, 1)",0,0,0,0
24,"((1, 0, 3), 0, 2)",2,0,0,1
24,"((1, 0, 3), 0, 3)",1,0,1,2
24,"((2, 0, 3), 2, 0)",3,2,1,1
24,"((1, 2, 3), 0, 0)",2,0,1,0
24,"((2, 0, 3), 1, 1)",2,1,1,1
24,"((2, 3, 0), 1, 2)",0,1,0,2
24,"((1, 3, 0), 1, 0)",3,1,0,1
24,"((3, 1, 2), 1, 0)",3,1,0,0
24,"((0, 3, 2), 0, 1)",3,0,0,1
24,"((1, 0, 2), 0, 2)",0,0,0,2
24,"((2, 1, 3), 2, 0)",2,2,0,1
24,"((0, 3, 2), 1, 0)",1,1,0,0
24,"((3, 2, 1), 0, 1)",0,0,0,1
24,"((0, 2, 3), 0, 2)",3,0,0,2
24,"((0, 1, 3), 0, 3)",0,0,2,3
24,"((2, 0, 1), 0, 0)",0,0,2,2
24,"((1, 2, 3), 1, 0)",0,1,2,1
24,"((0, 3, 2), 2, 1)",3,2,2,2
24,"((3, 0, 2), 2, 2)",2,2,2,3
24,"((2, 1, 0), 2, 3)",2,2,2,4
24,"((3, 1, 0), 3, 0)",3,3,2,3
24,"((0, 1, 2), 0, 0)",3,0,2,2
24,"((2, 1, 3), 1, 0)",1,1,2,1
24,"((3, 0, 2), 0, 0)",2,0,2,0
24,"((1, 3, 0), 1, 0)",0,1,2,-1
24,"((3, 2, 1), 2, 1)",0,2,2,0
24,"((3, 1, 2), 2, 2)",1,2,1,1
24,"((0, 3, 2), 2, 0)",2,2,1,0
24,"((1, 3, 2), 0, 0)",0,0,1,-1
24,"((2, 1, 0), 1, 1)",3,1,1,0
24,"((0, 1, 2), 1, 2)",1,1,1,1
24,"((3, 2, 0), 1, 3)",1,1,1,2
24,"((3, 2, 1), 0, 0)",3,0,1,1
24,"((3, 2, 0), 1, 1)",2,1,1,2
24,"((2, 0, 3), 1, 2)",2,1,1,3
24,"((2, 0, 3), 1, 3)",0,1,1,4
24,"((2, 3, 0), 2, 0)",3,2,1,3
24,"((2, 1, 0), 1, 1)",3,1,1,4
24,"((3, 0, 2), 1, 2)",1,1,2,5
24,"((1, 2, 0), 1, 0)",0,1,2,4
24,"((2, 1, 3), 0, 0)",1,0,2,3
24,"((2, 0, 1), 1, 0)",1,1,2,2
24,"((2, 0, 3), 2, 1)",1,2,2,3
24,"((3, 0, 1), 2, 2)",3,2,1,4
24,"((1, 3, 2), 2, 0)",1,2,1,3
24,"((2, 3, 0), 1, 1)",3,1,1,4
24,"((1, 0, 3), 1, 2)",3,1,2,5
24,"((1, 2, 3), 1, 0)",0,1,2,4
24,"((1, 2, 3), 1, 0)",2,1,2,3
24,"((2, 1, 3), 2, 1)",3,2,2,4
24,"((0, 1, 3), 2, 2)",3,2,1,5
24,"((2, 1, 0), 2, 0)",3,2,1,4
24,"((0, 3, 2), 0, 0)",2,0,1,3
24,"((2, 3, 1), 1, 1)",3,1,1,4
24,"((1, 3, 2), 1, 2)",3,1,1,5
24,"((2, 1, 0), 1, 3)",3,1,2,6
24,"((0, 2, 3), 0, 0)",2,0,2,5
24,"((1, 3, 0), 2, 1)",3,2,2,6
24,"((3, 0, 2), 2, 2)",0,2,1,7
24,"((2, 3, 1), 2, 0)",2,2,1,6
24,"((1, 3, 0), 1, 1)",3,1,1,7
24,"((3, 0, 1), 1, 2)",3,1,1,8
24,"((0, 3, 1), 1, 3)",0,1,2,9
24,"((1, 3, 0), 0, 0)",0,0,2,8
24,"((0, 3, 2), 1, 0)",3,1,2,7
24,"((1, 2, 3), 0, 0)",0,0,2,6
24,"((0, 1, 3), 1, 0)",2,1,2,5
24,"((1, 3, 2), 2, 1)",3,2,2,6
24,"((3, 0, 1), 2, 2)",2,2,2,7
24,"((1, 0, 3), 2, 3)",1,2,1,8
24,"((3, 0, 2), 0, 0)",1,0,1,7
24,"((1, 0, 3), 1, 1)",0,1,1,8
24,"((3, 1, 2), 1, 2)",0,1,1,9
24,"((0, 1, 3), 1, 3)",1,1,1,10
24,"((3, 1, 2), 3, 0)",2,3,1,9
24,"((0, 2, 3), 1, 1)",1,1,1,10
24,"((3, 0, 2), 1, 2)",2,1,1,11
24,"((3, 0, 1), 1, 3)",0,1,0,12
24,"((3, 0, 1), 0, 4)",3,0,0,13
24,"((3, 2, 0), 2, 0)",1,2,0,12
24,"((2, 1, 3), 0, 1)",3,0,0,13
24,"((3, 0, 1), 0, 2)",2,0,0,14
